------------------------------
test was performed using the following parameters: --mps=400 --burst=1 --reply-every=1 --msg-size=64 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=4040; ReceivedMessages=4040
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.993 sec; SentMessages=3998; ReceivedMessages=3998
sockperf: [2;35m====> avg-lat=  1.403 (std-dev=0.677)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 3998 observations[0m; each percentile contains 39.98 observations
sockperf: ---> <MAX> observation =   42.337
sockperf: ---> percentile  99.99 =   42.337
sockperf: ---> percentile  99.90 =    2.820
sockperf: ---> percentile  99.50 =    2.303
sockperf: ---> percentile  99.00 =    2.179
sockperf: ---> percentile  95.00 =    1.813
sockperf: ---> percentile  90.00 =    1.578
sockperf: ---> percentile  75.00 =    1.411
sockperf: ---> percentile  50.00 =    1.335
sockperf: ---> percentile  25.00 =    1.288
sockperf: ---> <MIN> observation =    1.188
------------------------------
txTime, rxTime
7.246016108, 7.246019074
7.248516106, 7.248518950
7.251016107, 7.251018712
7.253516105, 7.253518697
7.256016107, 7.256019098
7.258516111, 7.258520020
7.261016107, 7.261018872
7.263516107, 7.263519270
7.266016104, 7.266018875
7.268516107, 7.268518639
7.271016112, 7.271018705
7.273516108, 7.273518618
7.276016108, 7.276018850
7.278516108, 7.278519494
7.281016107, 7.281019285
7.283516103, 7.283519085
7.286016110, 7.286019052
7.288516105, 7.288518856
7.291016112, 7.291018689
7.293516111, 7.293518703
7.296016108, 7.296018759
7.298516111, 7.298518771
7.301016104, 7.301020203
7.303516111, 7.303518912
7.306016113, 7.306018779
7.308516111, 7.308518614
7.311016109, 7.311018663
7.313516106, 7.313518600
7.316016111, 7.316018664
7.318516103, 7.318518754
7.321016107, 7.321018600
7.323516112, 7.323518692
7.326016111, 7.326018757
7.328516109, 7.328518732
7.331016104, 7.331018571
7.333516109, 7.333518581
7.336016106, 7.336018817
7.338516110, 7.338518889
7.341016128, 7.341019248
7.343516110, 7.343519722
7.346016110, 7.346018859
7.348516104, 7.348518795
7.351016108, 7.351018804
7.353516107, 7.353518661
7.356016111, 7.356019049
7.358516104, 7.358518892
7.361016110, 7.361019329
7.363516112, 7.363519025
7.366016108, 7.366018957
7.368516109, 7.368518799
7.371016104, 7.371018722
7.373516110, 7.373518544
7.376016112, 7.376018852
7.378516110, 7.378518842
7.381016112, 7.381018629
7.383516105, 7.383518751
7.386016113, 7.386018786
7.388516108, 7.388518714
7.391016110, 7.391018557
7.393516111, 7.393518544
7.396016110, 7.396018827
7.398516111, 7.398518837
7.401016106, 7.401019127
7.403516111, 7.403518833
7.406016104, 7.406018944
7.408516110, 7.408518916
7.411016111, 7.411018572
7.413516111, 7.413518606
7.416016111, 7.416018836
7.418516105, 7.418518822
7.421016110, 7.421020098
7.423516107, 7.423519412
7.426016109, 7.426018876
7.428516112, 7.428518703
7.431016111, 7.431018735
7.433516107, 7.433518741
7.436016107, 7.436018781
7.438516112, 7.438519163
7.441016104, 7.441019334
7.443516111, 7.443518798
7.446016110, 7.446019080
7.448516111, 7.448518719
7.451016109, 7.451018734
7.453516108, 7.453518834
7.456016111, 7.456018753
7.458516107, 7.458518768
7.461016111, 7.461018633
7.463516110, 7.463520616
7.466016106, 7.466019007
7.468516111, 7.468518702
7.471016105, 7.471018760
7.473516107, 7.473518578
7.476016105, 7.476018861
7.478516109, 7.478518776
7.481016110, 7.481018673
7.483516107, 7.483518867
7.486016107, 7.486018784
7.488516127, 7.488518793
7.491016109, 7.491018567
7.493516105, 7.493518854
7.496016112, 7.496018842
7.498516111, 7.498518937
7.501016108, 7.501019747
7.503516111, 7.503519826
7.506016103, 7.506018918
7.508516111, 7.508518852
7.511016107, 7.511018737
7.513516111, 7.513518662
7.516016107, 7.516018967
7.518516109, 7.518518856
7.521016112, 7.521019129
7.523516104, 7.523518841
7.526016111, 7.526018770
7.528516106, 7.528518852
7.531016110, 7.531018723
7.533516107, 7.533518582
7.536016109, 7.536018675
7.538516110, 7.538518934
7.541016107, 7.541018548
7.543516107, 7.543518910
7.546016107, 7.546018799
7.548516111, 7.548518736
7.551016111, 7.551018574
7.553516104, 7.553518673
7.556016110, 7.556018789
7.558516104, 7.558518811
7.561016111, 7.561018999
7.563516104, 7.563518782
7.566016108, 7.566019072
7.568516108, 7.568518909
7.571016108, 7.571018641
7.573516110, 7.573518623
7.576016108, 7.576018763
7.578516110, 7.578518732
7.581016103, 7.581018831
7.583516110, 7.583520879
7.586016108, 7.586019399
7.588516105, 7.588518965
7.591016108, 7.591018661
7.593516105, 7.593518682
7.596016109, 7.596018740
7.598516105, 7.598519357
7.601016108, 7.601019215
7.603516110, 7.603518688
7.606016107, 7.606019031
7.608516107, 7.608518566
7.611016106, 7.611018672
7.613516111, 7.613518573
7.616016112, 7.616018701
7.618516108, 7.618518800
7.621016110, 7.621018656
7.623516108, 7.623518758
7.626016107, 7.626020357
7.628516104, 7.628519191
7.631016108, 7.631018672
7.633516111, 7.633518591
7.636016110, 7.636018670
7.638516112, 7.638518653
7.641016105, 7.641018632
7.643516107, 7.643518847
7.646016107, 7.646018944
7.648516108, 7.648518840
7.651016111, 7.651018625
7.653516108, 7.653518746
7.656016109, 7.656018702
7.658516106, 7.658518766
7.661016107, 7.661020020
7.663516103, 7.663519852
7.666016111, 7.666018860
7.668516111, 7.668518981
7.671016111, 7.671018675
7.673516110, 7.673518954
7.676016105, 7.676018731
7.678516109, 7.678518959
7.681016103, 7.681019254
7.683516112, 7.683518800
7.686016103, 7.686019047
7.688516108, 7.688518922
7.691016112, 7.691018727
7.693516105, 7.693518716
7.696016107, 7.696018932
7.698516104, 7.698518818
7.701016108, 7.701018606
7.703516111, 7.703518770
7.706016111, 7.706018727
7.708516108, 7.708518660
7.711016103, 7.711018589
7.713516111, 7.713518588
7.716016103, 7.716018878
7.718516111, 7.718519114
7.721016109, 7.721019049
7.723516112, 7.723519377
7.726016110, 7.726019371
7.728516106, 7.728518920
7.731016111, 7.731018862
7.733516103, 7.733518732
7.736016109, 7.736018767
7.738516111, 7.738518802
7.741016110, 7.741018782
7.743516112, 7.743519246
7.746016103, 7.746020265
7.748516110, 7.748518700
7.751016104, 7.751018744
7.753516111, 7.753518676
7.756016111, 7.756018748
7.758516106, 7.758519209
7.761016111, 7.761019350
7.763516105, 7.763518818
7.766016111, 7.766018959
7.768516107, 7.768518559
7.771016109, 7.771018951
7.773516112, 7.773518579
7.776016108, 7.776018745
7.778516112, 7.778518743
7.781016107, 7.781018618
7.783516111, 7.783518970
7.786016106, 7.786020780
7.788516111, 7.788520472
7.791016108, 7.791018817
7.793516109, 7.793518716
7.796016108, 7.796018895
7.798516103, 7.798518588
7.801016110, 7.801018771
7.803516106, 7.803518834
7.806016110, 7.806018879
7.808516103, 7.808518706
7.811016110, 7.811018858
7.813516108, 7.813518610
7.816016108, 7.816018799
7.818516111, 7.818518730
7.821016103, 7.821020348
7.823516108, 7.823519625
7.826016111, 7.826018872
7.828516107, 7.828518810
7.831016107, 7.831018747
7.833516103, 7.833518672
7.836016107, 7.836018700
7.838516104, 7.838518717
7.841016111, 7.841019322
7.843516108, 7.843518736
7.846016108, 7.846018730
7.848516112, 7.848518709
7.851016107, 7.851018704
7.853516111, 7.853518584
7.856016105, 7.856018819
7.858516111, 7.858518765
7.861016109, 7.861018816
7.863516106, 7.863518828
7.866016107, 7.866018594
7.868516108, 7.868518681
7.871016108, 7.871018715
7.873516107, 7.873518660
7.876016107, 7.876018693
7.878516109, 7.878518686
7.881016109, 7.881018810
7.883516109, 7.883518845
7.886016106, 7.886018865
7.888516111, 7.888518726
7.891016107, 7.891018788
7.893516111, 7.893518673
7.896016109, 7.896018672
7.898516105, 7.898518748
7.901016111, 7.901018917
7.903516106, 7.903519504
7.906016107, 7.906019165
7.908516106, 7.908520075
7.911016110, 7.911019086
7.913516111, 7.913518703
7.916016107, 7.916018633
7.918516107, 7.918519127
7.921016107, 7.921019424
7.923516111, 7.923518679
7.926016103, 7.926018771
7.928516111, 7.928518951
7.931016112, 7.931018788
7.933516108, 7.933518950
7.936016111, 7.936018754
7.938516108, 7.938518747
7.941016110, 7.941018840
7.943516104, 7.943518948
7.946016108, 7.946018758
7.948516109, 7.948518605
7.951016103, 7.951020047
7.953516111, 7.953518612
7.956016105, 7.956018976
7.958516111, 7.958518635
7.961016105, 7.961018712
7.963516112, 7.963518839
7.966016107, 7.966018968
7.968516104, 7.968518767
7.971016110, 7.971018834
7.973516106, 7.973518668
7.976016110, 7.976018673
7.978516110, 7.978518868
7.981016109, 7.981019897
7.983516107, 7.983519932
7.986016108, 7.986019031
7.988516111, 7.988519274
7.991016105, 7.991018705
7.993516112, 7.993518696
7.996016111, 7.996018773
7.998516109, 7.998518565
8.001016112, 8.001019390
8.003516104, 8.003518716
8.006016109, 8.006018960
8.008516103, 8.008518622
8.011016108, 8.011018738
8.013516111, 8.013518691
8.016016112, 8.016018633
8.018516111, 8.018518711
8.021016107, 8.021018627
8.023516109, 8.023518901
8.026016103, 8.026018746
8.028516111, 8.028518735
8.031016110, 8.031018571
8.033516109, 8.033518871
8.036016110, 8.036018742
8.038516107, 8.038518650
8.041016108, 8.041018630
8.043516103, 8.043518659
8.046016110, 8.046018958
8.048516109, 8.048518753
8.051016107, 8.051018771
8.053516108, 8.053518541
8.056016104, 8.056019023
8.058516107, 8.058518531
8.061016103, 8.061018702
8.063516109, 8.063519080
8.066016111, 8.066018725
8.068516106, 8.068518719
8.071016110, 8.071020015
8.073516104, 8.073518930
8.076016110, 8.076018766
8.078516104, 8.078519154
8.081016108, 8.081019206
8.083516111, 8.083518750
8.086016111, 8.086019017
8.088516110, 8.088518804
8.091016106, 8.091019255
8.093516111, 8.093518587
8.096016108, 8.096018976
8.098516110, 8.098518844
8.101016108, 8.101018983
8.103516105, 8.103518829
8.106016112, 8.106018823
8.108516103, 8.108518831
8.111016177, 8.111018969
8.113516108, 8.113520398
8.116016109, 8.116018668
8.118516111, 8.118518935
8.121016109, 8.121018682
8.123516110, 8.123518993
8.126016105, 8.126018872
8.128516107, 8.128518806
8.131016108, 8.131018791
8.133516111, 8.133518558
8.136016108, 8.136018848
8.138516108, 8.138518840
8.141016109, 8.141019588
8.143516103, 8.143519929
8.146016109, 8.146019453
8.148516105, 8.148518995
8.151016109, 8.151018985
8.153516108, 8.153518880
8.156016105, 8.156018763
8.158516108, 8.158518697
8.161016105, 8.161019225
8.163516107, 8.163518957
8.166016107, 8.166018794
8.168516108, 8.168518631
8.171016110, 8.171018675
8.173516104, 8.173518614
8.176016111, 8.176018957
8.178516106, 8.178518799
8.181016107, 8.181018740
8.183516106, 8.183518833
8.186016109, 8.186018951
8.188516112, 8.188518630
8.191016108, 8.191018934
8.193516112, 8.193518654
8.196016108, 8.196018832
8.198516110, 8.198518612
8.201016105, 8.201018828
8.203516110, 8.203518728
8.206016113, 8.206018897
8.208516106, 8.208519017
8.211016111, 8.211018697
8.213516104, 8.213518796
8.216016109, 8.216018771
8.218516105, 8.218518697
8.221016107, 8.221018683
8.223516109, 8.223519283
8.226016108, 8.226018791
8.228516108, 8.228518629
8.231016104, 8.231018667
8.233516111, 8.233520068
8.236016112, 8.236018969
8.238516111, 8.238519386
8.241016112, 8.241019313
8.243516107, 8.243518701
8.246016107, 8.246018764
8.248516106, 8.248518864
8.251016107, 8.251018604
8.253516106, 8.253518581
8.256016111, 8.256018653
8.258516109, 8.258518858
8.261016104, 8.261018737
8.263516109, 8.263518923
8.266016105, 8.266018684
8.268516108, 8.268518673
8.271016105, 8.271018732
8.273516108, 8.273518640
8.276016109, 8.276020417
8.278516106, 8.278518623
8.281016110, 8.281019174
8.283516106, 8.283518695
8.286016108, 8.286018795
8.288516104, 8.288518733
8.291016107, 8.291018684
8.293516110, 8.293518690
8.296016105, 8.296018546
8.298516108, 8.298519279
8.301016107, 8.301019282
8.303516110, 8.303520222
8.306016112, 8.306018780
8.308516109, 8.308518627
8.311016111, 8.311018855
8.313516107, 8.313518650
8.316016108, 8.316018660
8.318516107, 8.318518911
8.321016111, 8.321019181
8.323516111, 8.323518850
8.326016110, 8.326019073
8.328516108, 8.328518775
8.331016107, 8.331018765
8.333516107, 8.333518619
8.336016103, 8.336018718
8.338516107, 8.338518661
8.341016112, 8.341018747
8.343516107, 8.343518775
8.346016108, 8.346018738
8.348516106, 8.348518633
8.351016109, 8.351018720
8.353516108, 8.353518664
8.356016112, 8.356018748
8.358516109, 8.358518716
8.361016109, 8.361018704
8.363516108, 8.363518828
8.366016105, 8.366018673
8.368516112, 8.368518770
8.371016107, 8.371018952
8.373516108, 8.373518675
8.376016110, 8.376019007
8.378516108, 8.378518676
8.381016108, 8.381018688
8.383516105, 8.383519134
8.386016110, 8.386018833
8.388516106, 8.388519014
8.391016111, 8.391018980
8.393516112, 8.393519147
8.396016108, 8.396020513
8.398516112, 8.398519441
8.401016103, 8.401019315
8.403516110, 8.403518720
8.406016104, 8.406018754
8.408516110, 8.408518726
8.411016108, 8.411019236
8.413516107, 8.413518672
8.416016108, 8.416019314
8.418516105, 8.418518851
8.421016107, 8.421018697
8.423516107, 8.423518683
8.426016111, 8.426018757
8.428516108, 8.428518724
8.431016110, 8.431018795
8.433516111, 8.433518689
8.436016108, 8.436018701
8.438516110, 8.438520525
8.441016104, 8.441018877
8.443516110, 8.443518785
8.446016107, 8.446018850
8.448516110, 8.448518761
8.451016107, 8.451018776
8.453516106, 8.453518766
8.456016111, 8.456018678
8.458516103, 8.458518714
8.461016111, 8.461019738
8.463516111, 8.463519857
8.466016109, 8.466018782
8.468516111, 8.468518764
8.471016105, 8.471018765
8.473516111, 8.473518539
8.476016103, 8.476018742
8.478516109, 8.478518855
8.481016109, 8.481019219
8.483516107, 8.483519303
8.486016111, 8.486018780
8.488516106, 8.488518680
8.491016108, 8.491018752
8.493516104, 8.493518636
8.496016107, 8.496018697
8.498516110, 8.498518655
8.501016104, 8.501018636
8.503516108, 8.503518840
8.506016105, 8.506018670
8.508516109, 8.508518587
8.511016104, 8.511018667
8.513516109, 8.513518573
8.516016111, 8.516018714
8.518516105, 8.518518730
8.521016110, 8.521018741
8.523516104, 8.523518943
8.526016107, 8.526018742
8.528516105, 8.528518641
8.531016108, 8.531018657
8.533516111, 8.533518599
8.536016106, 8.536018719
8.538516108, 8.538518762
8.541016106, 8.541018750
8.543516110, 8.543519268
8.546016104, 8.546018774
8.548516109, 8.548518635
8.551016112, 8.551018683
8.553516104, 8.553518525
8.556016112, 8.556018874
8.558516107, 8.558520560
8.561016112, 8.561019815
8.563516104, 8.563518914
8.566016109, 8.566018708
8.568516110, 8.568518884
8.571016106, 8.571019141
8.573516109, 8.573518723
8.576016107, 8.576018636
8.578516108, 8.578518768
8.581016105, 8.581018804
8.583516112, 8.583518691
8.586016107, 8.586018840
8.588516103, 8.588518562
8.591016110, 8.591018744
8.593516103, 8.593518674
8.596016111, 8.596018645
8.598516104, 8.598518850
8.601016108, 8.601020466
8.603516111, 8.603518963
8.606016104, 8.606018779
8.608516108, 8.608518738
8.611016107, 8.611018630
8.613516109, 8.613518866
8.616016112, 8.616018671
8.618516111, 8.618518806
8.621016110, 8.621019345
8.623516106, 8.623520080
8.626016109, 8.626018886
8.628516105, 8.628519194
8.631016109, 8.631018961
8.633516111, 8.633518652
8.636016108, 8.636018881
8.638516110, 8.638518780
8.641016107, 8.641019384
8.643516111, 8.643518913
8.646016104, 8.646018864
8.648516107, 8.648518718
8.651016104, 8.651018935
8.653516109, 8.653518902
8.656016112, 8.656018606
8.658516107, 8.658518931
8.661016108, 8.661018667
8.663516105, 8.663518677
8.666016110, 8.666018696
8.668516112, 8.668518763
8.671016111, 8.671018824
8.673516111, 8.673518706
8.676016105, 8.676018894
8.678516107, 8.678518658
8.681016105, 8.681018977
8.683516109, 8.683518734
8.686016111, 8.686018806
8.688516105, 8.688518910
8.691016108, 8.691018810
8.693516105, 8.693518611
8.696016111, 8.696018752
8.698516103, 8.698518955
8.701016108, 8.701018867
8.703516112, 8.703519587
8.706016109, 8.706018707
8.708516108, 8.708518624
8.711016104, 8.711018804
8.713516109, 8.713518560
8.716016108, 8.716018656
8.718516107, 8.718519287
8.721016108, 8.721020809
8.723516109, 8.723518906
8.726016112, 8.726019039
8.728516105, 8.728518906
8.731016112, 8.731018947
8.733516107, 8.733518813
8.736016107, 8.736018866
8.738516110, 8.738518666
8.741016109, 8.741018725
8.743516108, 8.743518945
8.746016107, 8.746018774
8.748516111, 8.748519142
8.751016108, 8.751018738
8.753516108, 8.753518654
8.756016109, 8.756018606
8.758516106, 8.758518642
8.761016108, 8.761018612
8.763516108, 8.763520160
8.766016110, 8.766018972
8.768516108, 8.768518642
8.771016108, 8.771018650
8.773516107, 8.773518618
8.776016105, 8.776018632
8.778516110, 8.778518721
8.781016103, 8.781019296
8.783516113, 8.783519704
8.786016104, 8.786018745
8.788516108, 8.788518845
8.791016108, 8.791018817
8.793516106, 8.793518559
8.796016111, 8.796018639
8.798516103, 8.798518640
8.801016111, 8.801019190
8.803516104, 8.803518782
8.806016111, 8.806018901
8.808516111, 8.808519128
8.811016108, 8.811019121
8.813516109, 8.813518933
8.816016106, 8.816018670
8.818516112, 8.818518691
8.821016104, 8.821018658
8.823516107, 8.823518776
8.826016108, 8.826018743
8.828516104, 8.828518629
8.831016107, 8.831018743
8.833516103, 8.833518649
8.836016110, 8.836018885
8.838516105, 8.838518874
8.841016109, 8.841018704
8.843516108, 8.843518708
8.846016103, 8.846018750
8.848516111, 8.848518825
8.851016104, 8.851018900
8.853516108, 8.853518681
8.856016104, 8.856018666
8.858516111, 8.858518709
8.861016112, 8.861018741
8.863516103, 8.863519258
8.866016108, 8.866018768
8.868516108, 8.868518906
8.871016109, 8.871018778
8.873516105, 8.873518564
8.876016112, 8.876018671
8.878516107, 8.878519219
8.881016105, 8.881019618
8.883516109, 8.883520098
8.886016106, 8.886018800
8.888516108, 8.888518726
8.891016105, 8.891018678
8.893516107, 8.893518751
8.896016109, 8.896018691
8.898516108, 8.898518856
8.901016110, 8.901019145
8.903516105, 8.903519184
8.906016111, 8.906018752
8.908516104, 8.908518727
8.911016110, 8.911018715
8.913516112, 8.913518591
8.916016107, 8.916018686
8.918516112, 8.918518772
8.921016107, 8.921018791
8.923516107, 8.923519133
8.926016111, 8.926020134
8.928516109, 8.928518867
8.931016109, 8.931018932
8.933516104, 8.933518645
8.936016109, 8.936018825
8.938516105, 8.938518850
8.941016109, 8.941019309
8.943516111, 8.943519849
8.946016110, 8.946018705
8.948516111, 8.948518764
8.951016104, 8.951018584
8.953516107, 8.953518725
8.956016104, 8.956018671
8.958516109, 8.958518699
8.961016104, 8.961019249
8.963516107, 8.963518751
8.966016107, 8.966018702
8.968516108, 8.968518759
8.971016111, 8.971018737
8.973516107, 8.973518589
8.976016109, 8.976018623
8.978516109, 8.978518737
8.981016109, 8.981018827
8.983516110, 8.983518830
8.986016105, 8.986018714
8.988516111, 8.988518746
8.991016104, 8.991018787
8.993516109, 8.993518790
8.996016111, 8.996018696
8.998516109, 8.998519040
9.001016108, 9.001018993
9.003516107, 9.003519018
9.006016111, 9.006019006
9.008516106, 9.008518851
9.011016109, 9.011018959
9.013516111, 9.013518803
9.016016111, 9.016018734
9.018516107, 9.018518770
9.021016106, 9.021018659
9.023516110, 9.023519188
9.026016105, 9.026018864
9.028516112, 9.028518714
9.031016109, 9.031018678
9.033516106, 9.033518673
9.036016108, 9.036018725
9.038516107, 9.038519377
9.041016107, 9.041019401
9.043516103, 9.043518771
9.046016107, 9.046020088
9.048516109, 9.048518648
9.051016106, 9.051018705
9.053516109, 9.053518667
9.056016103, 9.056018703
9.058516108, 9.058518767
9.061016104, 9.061018623
9.063516108, 9.063518930
9.066016109, 9.066020861
9.068516106, 9.068518916
9.071016109, 9.071018695
9.073516106, 9.073518608
9.076016112, 9.076018793
9.078516105, 9.078518580
9.081016111, 9.081018649
9.083516108, 9.083518695
9.086016108, 9.086018733
9.088516111, 9.088520247
9.091016107, 9.091018746
9.093516110, 9.093518730
9.096016106, 9.096018616
9.098516110, 9.098518712
9.101016108, 9.101020459
9.103516105, 9.103520028
9.106016107, 9.106018816
9.108516104, 9.108518891
9.111016111, 9.111018764
9.113516112, 9.113518590
9.116016111, 9.116018988
9.118516112, 9.118518895
9.121016104, 9.121019190
9.123516110, 9.123518875
9.126016106, 9.126018945
9.128516111, 9.128518884
9.131016105, 9.131018785
9.133516107, 9.133518877
9.136016107, 9.136018855
9.138516107, 9.138519029
9.141016109, 9.141019062
9.143516105, 9.143519131
9.146016108, 9.146018812
9.148516105, 9.148518787
9.151016108, 9.151018752
9.153516108, 9.153518654
9.156016105, 9.156018993
9.158516111, 9.158518690
9.161016108, 9.161019052
9.163516111, 9.163518839
9.166016103, 9.166018977
9.168516107, 9.168518847
9.171016110, 9.171018844
9.173516107, 9.173518646
9.176016107, 9.176018798
9.178516104, 9.178518865
9.181016108, 9.181018776
9.183516104, 9.183519128
9.186016112, 9.186018920
9.188516109, 9.188518736
9.191016105, 9.191018625
9.193516110, 9.193518785
9.196016107, 9.196018708
9.198516107, 9.198519172
9.201016105, 9.201019316
9.203516112, 9.203518816
9.206016107, 9.206018706
9.208516108, 9.208519922
9.211016108, 9.211018812
9.213516104, 9.213518526
9.216016111, 9.216018804
9.218516110, 9.218518690
9.221016111, 9.221018696
9.223516108, 9.223518832
9.226016105, 9.226018857
9.228516107, 9.228518743
9.231016106, 9.231018675
9.233516107, 9.233518923
9.236016103, 9.236018745
9.238516112, 9.238518949
9.241016107, 9.241018753
9.243516103, 9.243518712
9.246016110, 9.246018804
9.248516104, 9.248518916
9.251016107, 9.251020277
9.253516110, 9.253518743
9.256016107, 9.256018924
9.258516110, 9.258518688
9.261016107, 9.261020377
9.263516110, 9.263519698
9.266016105, 9.266018826
9.268516111, 9.268518679
9.271016112, 9.271018714
9.273516110, 9.273518626
9.276016110, 9.276018667
9.278516108, 9.278519053
9.281016109, 9.281019167
9.283516104, 9.283518939
9.286016109, 9.286018640
9.288516111, 9.288518571
9.291016111, 9.291018726
9.293516111, 9.293518666
9.296016105, 9.296018589
9.298516109, 9.298518643
9.301016106, 9.301018906
9.303516109, 9.303518740
9.306016111, 9.306018949
9.308516107, 9.308518631
9.311016111, 9.311018742
9.313516103, 9.313518728
9.316016111, 9.316018723
9.318516104, 9.318518909
9.321016111, 9.321018659
9.323516103, 9.323518953
9.326016107, 9.326018961
9.328516112, 9.328519089
9.331016103, 9.331018846
9.333516111, 9.333518807
9.336016104, 9.336018829
9.338516107, 9.338518698
9.341016109, 9.341019122
9.343516108, 9.343519337
9.346016112, 9.346018971
9.348516102, 9.348518669
9.351016111, 9.351019003
9.353516107, 9.353518639
9.356016107, 9.356018559
9.358516111, 9.358519121
9.361016107, 9.361019260
9.363516111, 9.363518810
9.366016107, 9.366018804
9.368516110, 9.368518767
9.371016106, 9.371020041
9.373516109, 9.373518804
9.376016112, 9.376018686
9.378516110, 9.378518749
9.381016110, 9.381018744
9.383516103, 9.383518824
9.386016107, 9.386018850
9.388516104, 9.388518747
9.391016112, 9.391019045
9.393516110, 9.393518655
9.396016106, 9.396018725
9.398516107, 9.398518588
9.401016105, 9.401018609
9.403516112, 9.403518790
9.406016104, 9.406018906
9.408516108, 9.408518724
9.411016107, 9.411018793
9.413516108, 9.413520380
9.416016107, 9.416018719
9.418516107, 9.418519423
9.421016108, 9.421020066
9.423516103, 9.423519830
9.426016109, 9.426018907
9.428516112, 9.428518897
9.431016108, 9.431018889
9.433516110, 9.433518728
9.436016104, 9.436018850
9.438516107, 9.438518701
9.441016106, 9.441019209
9.443516107, 9.443518735
9.446016108, 9.446018714
9.448516105, 9.448518740
9.451016109, 9.451018657
9.453516105, 9.453518676
9.456016112, 9.456018666
9.458516104, 9.458518639
9.461016109, 9.461018645
9.463516111, 9.463518723
9.466016107, 9.466018778
9.468516119, 9.468518731
9.471016107, 9.471018764
9.473516108, 9.473518676
9.476016106, 9.476018697
9.478516110, 9.478518552
9.481016112, 9.481019120
9.483516103, 9.483518711
9.486016107, 9.486018859
9.488516105, 9.488518723
9.491016110, 9.491018763
9.493516111, 9.493518676
9.496016108, 9.496018715
9.498516110, 9.498518588
9.501016105, 9.501018684
9.503516108, 9.503519215
9.506016104, 9.506018685
9.508516107, 9.508519363
9.511016105, 9.511018665
9.513516112, 9.513518613
9.516016109, 9.516018727
9.518516107, 9.518519266
9.521016107, 9.521019308
9.523516108, 9.523518726
9.526016107, 9.526018907
9.528516111, 9.528518749
9.531016110, 9.531018707
9.533516111, 9.533520010
9.536016107, 9.536018730
9.538516112, 9.538518757
9.541016105, 9.541018890
9.543516108, 9.543518959
9.546016103, 9.546018855
9.548516109, 9.548518748
9.551016107, 9.551018705
9.553516105, 9.553518739
9.556016111, 9.556018772
9.558516104, 9.558518740
9.561016109, 9.561018734
9.563516110, 9.563518650
9.566016108, 9.566018732
9.568516107, 9.568518624
9.571016105, 9.571018747
9.573516107, 9.573518687
9.576016103, 9.576020159
9.578516110, 9.578518806
9.581016104, 9.581019264
9.583516108, 9.583519660
9.586016109, 9.586018692
9.588516103, 9.588518809
9.591016109, 9.591018727
9.593516107, 9.593518632
9.596016112, 9.596018826
9.598516112, 9.598518730
9.601016106, 9.601019158
9.603516107, 9.603518771
9.606016108, 9.606019693
9.608516110, 9.608518618
9.611016106, 9.611018695
9.613516112, 9.613518725
9.616016111, 9.616018767
9.618516111, 9.618518664
9.621016109, 9.621018830
9.623516105, 9.623518958
9.626016111, 9.626018744
9.628516104, 9.628518626
9.631016109, 9.631018759
9.633516103, 9.633518708
9.636016108, 9.636018926
9.638516110, 9.638518825
9.641016106, 9.641018838
9.643516110, 9.643519291
9.646016105, 9.646018705
9.648516110, 9.648518753
9.651016109, 9.651018745
9.653516107, 9.653518677
9.656016110, 9.656018804
9.658516106, 9.658518657
9.661016111, 9.661018743
9.663516107, 9.663519179
9.666016111, 9.666018813
9.668516103, 9.668518816
9.671016109, 9.671019099
9.673516111, 9.673518728
9.676016107, 9.676018719
9.678516111, 9.678519148
9.681016103, 9.681019424
9.683516111, 9.683518731
9.686016109, 9.686018754
9.688516108, 9.688518692
9.691016111, 9.691018700
9.693516106, 9.693518611
9.696016109, 9.696019931
9.698516104, 9.698518787
9.701016108, 9.701018765
9.703516108, 9.703518840
9.706016108, 9.706018716
9.708516110, 9.708518670
9.711016107, 9.711018929
9.713516112, 9.713518701
9.716016105, 9.716018893
9.718516111, 9.718518596
9.721016111, 9.721018691
9.723516104, 9.723518865
9.726016109, 9.726018890
9.728516108, 9.728519255
9.731016109, 9.731018889
9.733516113, 9.733518752
9.736016111, 9.736018770
9.738516111, 9.738520625
9.741016104, 9.741020526
9.743516111, 9.743519853
9.746016107, 9.746018879
9.748516109, 9.748518867
9.751016104, 9.751018847
9.753516112, 9.753518814
9.756016108, 9.756018749
9.758516107, 9.758518908
9.761016111, 9.761019473
9.763516106, 9.763518867
9.766016112, 9.766018814
9.768516104, 9.768518778
9.771016112, 9.771018679
9.773516111, 9.773518891
9.776016107, 9.776018597
9.778516108, 9.778518755
9.781016105, 9.781018661
9.783516107, 9.783518790
9.786016112, 9.786018787
9.788516111, 9.788518696
9.791016112, 9.791018779
9.793516106, 9.793518602
9.796016112, 9.796018839
9.798516103, 9.798518685
9.801016107, 9.801018973
9.803516105, 9.803518824
9.806016107, 9.806018750
9.808516107, 9.808518694
9.811016103, 9.811018606
9.813516109, 9.813518798
9.816016104, 9.816018791
9.818516112, 9.818518971
9.821016111, 9.821018669
9.823516112, 9.823519235
9.826016108, 9.826018766
9.828516103, 9.828518628
9.831016111, 9.831018680
